User,Comment,ImageURL,CommentId,Index,Type
dizzygreen,@feefifio so do you make the same comment on every post that isn't about the world crumbling?,,arn9xzK,3,C
balleduquebec,@feefifio you’re right. Let’s not enjoy anything and spend our free time worrying about the world’s sake cause that’s a healthy way of living,,arn9xzK,3,C
feefifio,@balleduquebec enjoi all your freedoms in canada...,,arn9xzK,3,C
feefifio,"@dizzygreen no, just on sportsball posts lol",,arn9xzK,3,C
dizzygreen,@feefifio sounds like a personal problem,,arn9xzK,3,C
feefifio,"@dizzygreen no, just trolling. I think sports have their place but like everything else these days the amount of fixation and escapism that is usually associated with it detracts from more pressing issues.",,arn9xzK,3,C
balleduquebec,"@feefifio … yup, that’s pretty much what I’m doing.",,arn9xzK,3,C
loganpaulsbully,He expected the pushing and tash talk bullies need to feel special and NOT for the skinny kid to roll a 20,,a219Dx9,0,P
ltbag333,@loganpaulsbully I had to Google roll a 20.  Lol,,a219Dx9,0,C
pikaj11,@ltbag333 good luck kinda thing 20 sided dice roll the best outcome,,a219Dx9,0,C
rican18,Natural 20s,,a219Dx9,0,C
variant_zz,i have to read this a few times. punctuation marks save lives.,,a219Dx9,0,C
mrmangen,Funny how we so fast to asume that the bully is the one getting hit. Idk the context of the video either. So you are prob right too.,,a219Dx9,0,C
rorrihim1437,When you hit the factory reset button.,,a219Dx9,1,P
matejsmrekarka,@rorrihim1437  gonna be a while before the system can reboot.,,a219Dx9,1,C
ngjoko,Critical hit!!!,,a219Dx9,2,P
diegoterra,,https://img-comment-fun.9cache.com/media/a9vjK1/aKX1ge7j_700w_0.jpg,a219Dx9,3,P
ledystopian,@diegoterra,https://img-comment-fun.9cache.com/media/aQRYNPK/axAe17K9_700w_0.jpg,a219Dx9,3,C
sleipnir_793,@diegoterra aaaaaand now the song is stuck in my head. again!,,a219Dx9,3,C
cellar_dweller,,https://img-comment-fun.9cache.com/media/aoM7wyx/a9A1Xep4_700w_0.jpg,a219Dx9,4,P
uncle_klaus,And now white shirt kid gets expelled,,a219Dx9,5,P
theacumen,"@uncle_klaus Hey klaus, will this impact the white shirts social credit score in the nwo?",,a219Dx9,5,C
theivrturbo,"@uncle_klaus So he gets to slap someone and a 2 week vacation.
Win win",,a219Dx9,5,C
uncle_klaus,"@theacumen yes, no bug meal for 2 weeks",,a219Dx9,5,C
theacumen,@uncle_klaus ok good to know,,a219Dx9,5,C
patthebunnya,"@uncle_klaus happened to me. ended up in a continuation school where i became ffriends with other misfits. we ended up doing drugs together, eventually selling drugs, getting into trouble alot, etc. eventually they all went to prison and ended up in white supremacist prison gangs. and it all started with a fight in middle school",,a219Dx9,5,C
uncle_klaus,@patthebunnya ah so the system works. Good. Good,,a219Dx9,5,C
painlesslol,@uncle_klaus Brutality! Uncle Klaus Wins,,a219Dx9,5,C
sebastianx21,"@uncle_klaus Nope.

I was the bullied kid and when my mom, teacher, the school principal and the bully were finally faced together, the principal said ""we can't do anything about him besides what we already did"", so I took a nearby ceramic flower pot and smashed it on his head and said ""guess you can't do anything about me either"" and walked away.

Nothing happened to me, and that guy never touched me again.",,a219Dx9,5,C
horiba5835,"@sebastianx21 that is brilliant, nice logic",,a219Dx9,5,C
buck_futter,@uncle_klaus do they really expel kids for that now?,,a219Dx9,5,C
lolington999,@uncle_klaus and shoot up the school later.,,a219Dx9,5,C
kappapride3000,"@sebastianx21 Yep, School was a shithole, bullies did what they did, untill I was done with it and started trying smacking some wisdom into their hollow craniums. First few times i got punished for it, after that they (teachers) realised I only fight because i'm done with bullies their shit after a long endurance. Came to the point that when I fought and students went to get a teacher, the teacher asked first, who is it this time..? In hindsight you'd start thinking the bullies would know i'm not gonna take it constantly... no matter if they're a few years older, but didn't get punished anymore because I said its their failure for not being able to deal with them theirselves.. gotta love the system",,a219Dx9,5,C
isoruku,@patthebunnya,https://img-comment-fun.9cache.com/media/ajjx9G/a6E49zd7_700w_0.jpg,a219Dx9,5,C
barrythecat,Nat 20.,,a219Dx9,6,P
bradparkertn,Today we will learn that being an oversized toddler is not advantageous.,,a219Dx9,7,P
ciaofficoal,Everyone In the class,https://img-comment-fun.9cache.com/media/aQR9RA8/a5xeZn7p_700w_0.jpg,a219Dx9,8,P
lakaka99,Dayuum slap of the year,,a219Dx9,9,P
1random_guy_,@lakaka99 it sounded like a slap but it seemed like a punch,,a219Dx9,9,C
sicknessclips,"@lakaka99 if you throw your body weight/ hips into it, you can really do some serious damage with a flat hand. All you need to do is to whack your hip like a whip, with your arm/hand being the tip of it. The ideal target area would be the ear (to pulverize the aggressor's sense of balance), but hits to the jaw could also land you a knockout. So all in all, great technique by the bullied kid, this is how you show an aggressor that you're not to be fucked with.",,a219Dx9,9,C
fluffiponi,@lakaka99 thats a punch. a boxers punch.,,a219Dx9,9,C
sporadicsmiles,Funny how the rest of the world manages,,ajgGBB0,0,P
skinnyboyiam,"@sporadicsmiles they dont manage because of the gun control, they manage because of other aspects, like education, health, environment. sure, gun control helps, but its not even the most important one.
guns dont kill people, people do.
also, in every country criminals have guns, but since the citizens are not armed, those guns are not used, knifes are sufficient.",,ajgGBB0,0,C
fudecodeco,"@skinnyboyiam and this mentality is why many more children will keep dying in the states. Because ""guns don't kill people""",,ajgGBB0,0,C
skinnyboyiam,"@fudecodeco ""and this mentality is why many more children will keep dying in the states. Because ""guns don't kill people"""" yeah, why fix the education, why fix the health system, why fix the prison business? ban gun control, that will stop like, 0. something of the children that die over a year...
gun control is the cheap and fast fix to shut people up. by the time people notice the death toll is the same (or slightly reduced) they can't do anything, they dont have any power. worked well in europe...",,ajgGBB0,0,C
noooooooooo0,@fudecodeco didn’t some dude in France run over 70 people ?,,ajgGBB0,0,C
me_and_just_me,@noooooooooo0 in 2016.,,ajgGBB0,0,C
emielba,@noooooooooo0 And? It's hard to run over people in classroom :),,ajgGBB0,0,C
noooooooooo0,@emielba it’s easy to run over 70 people during a celebration,,ajgGBB0,0,C
me_and_just_me,"@emielba You mistake my comment. I was pointing out that people still remember it vividly 6 years later, because of the rarity. Now ask someone about 'the' mass murder in the USA in 2016.",,ajgGBB0,0,C
emielba,@noooooooooo0 yeaaah truck tends to be more expensive than a gun. Also even if we figure it that way still Europe thugs don't try at all no running crowds over every week.,,ajgGBB0,0,C
fudecodeco,"And how many maniacs do we have running people over yearly on purpose? Oh? Whats that? Nearly none? Funny you'd bring that one example from years ago, whilst there's a new school shootings bi-monthly in the states.",,ajgGBB0,0,C
skinnyboyiam,"@emielba ""yeaaah truck tends to be more expensive than a gun."" no, actually, they are waaaaaay cheaper, free actually, all you have to do is kill the truck driver.",,ajgGBB0,0,C
fudecodeco,"@skinnyboyiam yeah no, you're right. Let's focus on the actual issue and wait for generations until all these huge problems are getting taken care of, meanwhile children die. 

What's wrong with you.
Kids are being shot right now. What you want to fix takes decades. So maybe, just fucking maybe, take the short term solution so that children don't have to die, while all those other issues are being taken care of. I'm sure a country can multi-task :)",,ajgGBB0,0,C
me_and_just_me,"@skinnyboyiam Outstanding logic. By your 'kill the owner' reasoning,  everything in the world is free.",,ajgGBB0,0,C
skinnyboyiam,"@fudecodeco children die of those issues too. how do you address that?
care to tell me the percentage of kids that died from gun control over the last year?
yes, guns will fix SOME issues, but the problem is, the other ones will not be fixed. not now, not in few generations.
they could have started few generations ago, so they would not be in this shit.
so yeah, fixing gun control now, means they will not fix those other issues later.
f*uck that. keep the guns, force them to address the rest. and after that, fix the guns as well",,ajgGBB0,0,C
skinnyboyiam,"@me_and_just_me ""Outstanding logic. By your 'kill the owner' reasoning, everything in the world is free."" well, am i wrong?",,ajgGBB0,0,C
me_and_just_me,@skinnyboyiam Not at all. Except that nothing is cheaper than anything if it's all free.,,ajgGBB0,0,C
fudecodeco,"@skinnyboyiam yeah you really don't care about the kids so you... A simple mental review would do to avoid this shit, but I guess doing anything about the guns is too much to ask for. Gotta have those loud toys around.
Fixing the guns after will be pointless. The guns are a problem now",,ajgGBB0,0,C
skinnyboyiam,"@me_and_just_me i dont understand why you disagree with me. if you have a phone, and i steal it from you, i get that phone for free. if i kill you, pretty much the same.
sure, there is a risk of being found, and prosecuted, but in our truck example, if i kill you to get your truck, in which i will kill my self and many others, you can not argue with me that i took that truck for free.
its not so simple with guns. those are not visible. you need to search for the victim.
or break a store. those causes damages to the criminal if he does not find what he looks for",,ajgGBB0,0,C
skinnyboyiam,"@fudecodeco ""yeah you really don't care about the kids so you"" i like how you push the ""you dont care"" to convince others that gun control is the key.
when in reality, fixing education WILL fix most of those issues with shooters in school.
remove the reason, and even with 1000 firearms, you still will not shoot any school.
dont believe me? huge number of kids have access to parents weapons, yet a small percentage do it. why? cause they finally got a trigger for it.
but why fix the education and move to health, when you can just ban guns right?
and you accuse me of not carrying for kids? yeah, nice dude, real nice",,ajgGBB0,0,C
tortube,"@sporadicsmiles ""Funny how the rest of the world manages""

E.g. China seems to have massive knife stabbing sprees (at worst 30 deaths by one go) and also regular school attacks. That country has one of the strictest gun control laws in the world.

They have assault knives? Or could it be that there are other societal factors that cause people want to harm others?

Just like somehow e.g. Switzerland does not seem to have problems with their weapons, their weapons are more peaceful models than is US? They have Colt Peacemakers and US got only Colt Warmakers? When it seems that e.g. getting fully automatic weapons might be even easier there than e.g. in US (where it's very expensive and strictly limited).",,ajgGBB0,0,C
me_and_just_me,"@skinnyboyiam I'm absolutely in agreement with you that stealing from a (living or dead) person means you get the item (whatever it is) for free.

However, your 'not so simple with guns' argument only works when guns are relatively rare. In the gunowner's utopia, in which everyone is armed, there's no need to search for a victim... because everyone is armed.

So your point is a very good argument for reducing the numbers of guns in a country.",,ajgGBB0,0,C
guy149,@sporadicsmiles the rest of the world doesn't manage. The rest of the world is just harmless.,,ajgGBB0,0,C
hsjona,"Indeed, statistics speak for themselves.",,ajgGBB0,0,C
wolfmangk,@sporadicsmiles stop comparing America with the rest of the fucking world. We are not defenseless subjects. You are.,,ajgGBB0,0,C
bastardrossa,"@emielba Truck can be rented cheap for the day, and most adults have a driver's licence.",,ajgGBB0,0,C
emielba,@bastardrossa and yet somehow everyone chooses a gun? weird. Could it be it's better for that purpose?,,ajgGBB0,0,C
larrycleve,That’s the same guy who thought making millionaires richer would help poor people.,,ajgGBB0,1,P
drjellyfingers,@larrycleve dude your logic is way off. It did help poor people. The Rich got richer... And the Poor got poorer? Everyone wins and becomes more of what they are. What more balance could you want ffs?,,ajgGBB0,1,C
zillch,@larrycleve i agree but did you read it? look at you getting mad for everybody,,ajgGBB0,1,C
blackkllab,"@larrycleve Actually he probably never actually believed making millionaires richer would help poor people, he just said that.  Its called politics.  They lie about stuff.",,ajgGBB0,1,C
balleduquebec,"The problem with this logic is that, it’s impossible to disarm the thugs. Americans don’t understand that the solution’s to prevent kids from becoming thugs, but they’d need to be helped and Americans don’t wanna pay for that. As for locking them up for a long time, that’s what they’re doing right now and it’s obviously not working. They have the most prisoners per citizens in the world and extremely long sentences. What I read from that is : ‘’This sound good. Even if it’s already what we’re doing and it doesn’t work, but changing something won’t work so let’s keep messing things out in our own ways’’.",,ajgGBB0,2,P
mete777,,https://img-comment-fun.9cache.com/media/aGR8r1z/amD1Ep39_700w_0.jpg,ajgGBB0,3,P
justaweeb9087,@mete777 Which shooter had an assault rifle?,,ajgGBB0,3,C
eodbatman,"@justaweeb9087 Jesus we're playing this game again. We all know what a person means when they describe a weapon as an assault rifle. It's any semi-automatic rifle with a pistol grip and the ability to accept ""high capacity"" magazines.",,ajgGBB0,3,C
dad_is_that_you,@eodbatman you should learn what an assault rifle is then come back. And what’s a high capacity magazine? Cause my rifle came with a standard 30 rounder.,,ajgGBB0,3,C
oldollie,@mete777 Nothing says don't give up your guns like being shown that you can't depend on cops to protect you.,,ajgGBB0,3,C
dad_is_that_you,@eodbatman “An assault rifle is a selective fire rifle that uses an intermediate cartridge and a detachable magazine.” Do you know what “select fire” is? That means you pull the trigger once to fire multiple rounds? Do you know what’s not select fire? Every modern sporting rifle.,,ajgGBB0,3,C
mmm_cheez,"The term ""assault rifle"" is only used to scare the uninformed.   Fear is used to control you.  The good news is that this fear is easily defeated by knowledge.  Once you understand that ""assault rifles"" don't really exist, then you'll see the lies for what they really are.  A thinly veiled attempt to use fear as a means to control you.",,ajgGBB0,3,C
eodbatman,"@dad_is_that_you I am well aware of what these ""assault rifles"" are, but depending on who is calling it an assault rifle, the definition varies. You will notice, if you read, that I mentioned they were semi-automatic, not fully automatic or even burst capable (though bump stucks kind of blue that line).  When the Left talks about high capacity magazines, they are almost always referring to anything that carries more than 5-10 rounds. The 30 round magazine is the standard because that's what the Army uses for it's M-4. I think it's stupid and useless to say assault weapons don't exist or to get caught up in the definition when we all know what they mean by assault rifle. I think it's far more useful and honest to say that yes, my AR-15 would be a perfectly useful and adequate battlefield weapon, because it is, and that's exactly why we own them.",,ajgGBB0,3,C
dad_is_that_you,"@eodbatman no, you don’t understand that “assault rifle” is a real term to classsify a real type of military weapon. An “assault weapon” is a made up term to be scary. And no my ar is not a battlefield weapon. It has never been used by a single military unit, ever. You are also wrong to assume the reason behind some one owning something, regardless of what that something is. Is my pistol an “assault weapon”? It has a pistol grip and holds 17 rounds? It’s actually been used by militaries.",,ajgGBB0,3,C
eodbatman,"@dad_is_that_you Jesus you people are dense. I'm merely explaining what the media and others mean when they say assault rifle or assault weapon, not disputing the definition. And yes, the AR-15 is essentially a battlefield rifle. If you'd ever served in the military, you'd know why I say that. You can't hit shit on full auto with an M4 so no one really uses it even in combat. I would actually prefer my personal AR over my issued weapon, because I think it's better. And I am not wrong about why we own weapons.",,ajgGBB0,3,C
eodbatman,"@dad_is_that_you It is for personal protection, particularly from the government, that we own them, at least at the truly fundamental weapon. An armed person can defend their rights if they're willing to, why else would we have this right enshrined in the 2A? Lastly, no one calls pistols assault weapons, and like I said, we all know exactly what the media means when they mention assault weapons or assault rifles, and arguing over the definition is largely pedantic and distracts from the real argument.",,ajgGBB0,3,C
dad_is_that_you,@eodbatman which is?,,ajgGBB0,3,C
dad_is_that_you,@eodbatman definitions matter.,,ajgGBB0,3,C
eodbatman,@dad_is_that_you what do you think it is?,,ajgGBB0,3,C
1libertarian,For an elderly cocaine smuggler he sure had some wise quotes.,,ajgGBB0,4,P
fudecodeco,Well that's not gonna happen now is it. If you can't even catch some 18 y o loser who posted on his insta that he's messed up and was allowed to buy a gun without any proper assessment you won't get any thugs until said thugs start shooting up a school while the police drools outside,,ajgGBB0,5,P
beminster,Said the guy that signed the Hughes Ammendment into law. He's no champion of gun rights.,,ajgGBB0,6,P
zillch,@beminster never said that. Its funny because he survived a assassination attempt,,ajgGBB0,6,C
beminster,@zillch it was the only way to get Jodi Forster to love him,,ajgGBB0,6,C
Deleted,This comment was deleted.,,ajgGBB0,7,P
balleduquebec,"The problem with this logic is that, it’s impossible to disarm the thugs. Americans don’t understand that the solution’s to prevent kids from becoming thugs, but they’d need to be helped and Americans don’t wanna pay for that. As for locking them up for a long time, that’s what they’re doing right now and it’s obviously not working. They have the most prisoners per citizens in the world and extremely long sentences. What I read from that is : ‘’This sound good. Even if it’s already what we’re doing and it doesn’t work, but changing something won’t work so let’s keep messing things out in our own ways’’.",,ajgGBB0,7,C
shake_well,@balleduquebec well the quote is from Reagan… his whole political philosophy was extremely retarded.,,ajgGBB0,7,C
balleduquebec,"@shake_well The country’s extremely conflicted right now, and from what I can see on social media (which doesn’t reflect the reality I understand that), the majority of Americans would agree with this quote",,ajgGBB0,7,C
shake_well,"@balleduquebec ouaip, t’as raison pis c’est ça qui est triste…. Et je dit que c’est triste juste parce que chez nous sa s’Americanise pas mal aussi pis on va se ramasser avec les mêmes problèmes et les meme debiles dans pas long..",,ajgGBB0,7,C
sheeeeeiiit,"@balleduquebec Sadly, yes.",,ajgGBB0,7,C
kokotheworm,One reagan was one of the worst president the U.S has ever known.  He was incompetent racist and had no vision.  Also time to realise your definition of thug cover most if not all of the armed cunt in your country,,ajgGBB0,8,P
bigbuck64,@kokotheworm any examples of what you claim?,,ajgGBB0,8,C
daz_1,Explain how that would have prevented all these school shootings by people with no prior record.,,ajgGBB0,9,P
balleduquebec,"Most of us are men, so of course most of us are interested in domestic violence towards men since we see a great inequality in term of legitimacy, visibility and judicial help. Now are we suppose to post everyday about it ? Of course not, but I feel like this trial was a great step forward for the understanding of domestic violence as a whole.",,aBnjPZ1,0,P
jamotwo,"@balleduquebec what do you mean ""most""?",,aBnjPZ1,0,C
malinowybolo,"But, but, but it's a precedence! For all the..",,aBnjPZ1,1,P
baltazar123,,https://img-comment-fun.9cache.com/media/aZ75mo3/amD1EE04_700w_0.jpg,aBnjPZ1,2,P
s_of_cinder,Not at all. But what the fuck are we supposed to do? Post about it everyday on a meme site? Cocksucking OP,,aBnjPZ1,3,P
sphynx25,"FYI the case was about defaming, not about abuse.",,aBnjPZ1,4,P
ladylegolaska,"Wasn't the trial about wheter or not she made up some articles in the press with malicious intent, not about whether any of the two of them were a victim and/or abuser?",,aBnjPZ1,5,P
randythemarsh,Fuck Johnny depp,,aBnjPZ1,6,P
suatingiris,@randythemarsh,https://img-comment-fun.9cache.com/media/aMGpDW1/amD1EgM5_700w_0.jpg,aBnjPZ1,6,C
randythemarsh,"@suatingiris I'm honestly tired of hearing about fucking Johnny depp
Alcoholic millionaire who was fucking Amber Heard
That poor man",,aBnjPZ1,6,C
jandau,"@randythemarsh I mean, you can try if you want, though I don't think you have much of a chance...",,aBnjPZ1,6,C
jeffy_mcjeff,"This was never about principles this is about circuses in ""bread and circuses""",,aBnjPZ1,7,P
alexmercer_,"People are hoping that this will be enough to help in the future. Because if after all the evidence and money johnny had, if he still lost then there is no hope for ordinary people",,aBnjPZ1,8,P
juancallahan,Damn !,,a31eAd1,0,P
toastydesign,dope.,,a31eAd1,1,P
mindctrlr,"Am I wrong or, he just won a trophy and was benching for the entire season. And then he retire?",,a31eAd1,2,P
balleduquebec,"@mindctrlr Since his knee problem, he’s been taking pain killers and had big consumption problems. He wasn’t benched, he entered the NHL substance abuse program and was super open about it. That’s why he won the Bill Masterton trophy for his perseverance and dedication to the sport. He didn’t announce his retirement, but it’s a possibility.",,a31eAd1,2,C
mindctrlr,Merci.,,a31eAd1,2,C
jegbliveraldri,Completely killing off his own mate in the process. Lovely.,,a0ZzeAQ,0,P
jaszczompstrza,This and american football are the most stupid sports existing,,a0ZzeAQ,1,P
woo_giza_shid,"@jaszczompstrza ehm, cricket? Curling? Racewalking?!",,a0ZzeAQ,1,C
jaszczompstrza,@woo_giza_shid yeach but curling have rules. Here you have grab the ball and run fast bum you have won,,a0ZzeAQ,1,C
balleduquebec,"@jaszczompstrza really closed minded of you to think American football doesn’t have much rules. I’ve played sports all life such as golf, soccer, ultimate frisbee, lacrosse, hockey, baseball, Rugby, kickboxing and American football. Some at recreational levels, some at collegiate level. There’s not one sport that compares to American football in term of strategies and how complicated the rules are. You might watch it on tv and think it’s only running forward.. or simply don’t understand what’s happening cause IT IS hard to understand when no one’s explaining it to you.",,a0ZzeAQ,1,C
kiloleader3,"his teammate would have caught it. instead all he caught was a knee to the face.
#teamwork.",,a0ZzeAQ,2,P
high_way,Not really courageous when you fly your knee to someones face,,a0ZzeAQ,3,P
rarebluewolf,good ol game of smear the queer,,a0ZzeAQ,4,P
loongdingdong,,https://img-comment-fun.9cache.com/media/aOyO8PM/alaldNx5_700w_0.jpg,a0ZzeAQ,5,P
zy_l,Donating a normal cart and a standard gallon container would be cheaper and they’ll be a lot more useful for other purposes.,,aWgPLG3,0,P
gobliin,@zy_l Imagine how long these plastic barrels last,,aWgPLG3,0,C
kahl_doggo,"@zy_l Shhh... They can't do good marketing with that. Just look how fitting it is with the name the ""wheel of change"". Boy! That will surely suck some good charity money for the administrators.",,aWgPLG3,0,C
sortofyes,@zy_l i was thinking that. I Come from a shithole where we got water from a few km away. We had a cart for it.,,aWgPLG3,0,C
stachemooh,@zy_l yeah just a cheap way to exploit poor people while getting rich. not different then other companys.,,aWgPLG3,0,C
strankothebeast,"@zy_l The problem with african countries is that when you want something to serve a specific purpose, you pretty much have to make it useless/unfeasible to use for other purposes. The local militia loves ransacking all help received and then walks with backpacks with cartoon characters dedicated for kids. It's a shithole for a reason and if you truly want to help, you need to put more thought into circumstances.",,aWgPLG3,0,C
xandrox,@strankothebeast this is aimed for indian communities - some don't even have electricity not to talk about a terrain for a cart. So wheels (which are made by a different manufacturer wellowater.org/products.html ) are quite good considering it's easier to pull the wheel rather than carry it on their heads (what women do there);,,aWgPLG3,0,C
cavalinn,"@zy_l Right? 28 euros is a lot, You can possibly buy a donkey with that I guess",,aWgPLG3,0,C
myelmyod,"@zy_l a normal cart on a dirty uneven road? I barely manage to push the cart on a supermarket floor if one of the wheels misbehave.
Also water is quite heavy so the bigger the wheel on an uneven dirty terrain the better.
I’m pretty sure the plastic used for it it is designed for this purpose.
This is a fine solution for a specific problem.",,aWgPLG3,0,C
ye7e48t8,@zy_l nice critical thinking skills,,aWgPLG3,0,C
zeroluckchaser,@kahl_doggo hehe,https://img-comment-fun.9cache.com/media/ajg2n48/aW3QrYw2_700w_0.jpg,aWgPLG3,0,C
1251others,How the fuck does that cost 28 pounds?,,aWgPLG3,1,P
knobidrach,@1251others Low production volume.,,aWgPLG3,1,C
waltherg222,@1251others Because charities have a lot of expenses (wink)...:),,aWgPLG3,1,C
dsafbf3444,"@knobidrach no dollars in someone's pocket it is.
a container+ cart would be cheaper",,aWgPLG3,1,C
micha123,"@1251others you have to factor in all the luxury hotels and private jets for the leadership of the charity, plus the 30% they skim of the top. Expenses add up mate, tough times we live in.",,aWgPLG3,1,C
xandrox,"@micha123 the manufacturer is wellowater.org/products.html - on their site you can donate 50 bucks for one, so 28 gbp must be a discounted price for this NGO who is giving the water wheels directly to these remote villages in india - for a solid wheel with a 45 liters capacity, it doesn't seem overpriced (i mean i have jeans that cost 40 bucks lol)",,aWgPLG3,1,C
kuvaelmaedit,@1251others 24 pounds goes to warlords,https://img-comment-fun.9cache.com/media/agonrRv/apzYq56V_700w_0.jpg,aWgPLG3,1,C
tibo1andonly,"Because the company owner ""who just want to do good things for the ppl"" need some lambos and Mercedes and a couple houses.",,aWgPLG3,1,C
jamaican_jesus,"@xandrox 28 pounds is 2800 inr, it is like the monthly cost of those families, unless these are given for like 90% discount, nobody will buy it. Sad truth is govt is supposed to give them flowing water to houses, but corruption won't allow it",,aWgPLG3,1,C
cwymeariver,"@1251others Like with any charity most off the money pays salarys off assholes in the west. If you see someone collecting money for a charity with an official coat/shirt and they spend an entire work day collecting then I guarantee you that they get paid by the hour for it.

Charity is just a way to milk money, they do not actually want to fix these problems, that would put them out off a job.",,aWgPLG3,1,C
shashankvarshn,@xandrox 28 pounds is ~2800 rs. And i fb you give 30 such items. It amount to 84000rs. In that amount you can build a small ground water system in india.,,aWgPLG3,1,C
prdinarydemigod,@xandrox maybe.. Just maybe they should bring the production to Africa and pay fair money to the workers. Still would cost only 10 bucks each,,aWgPLG3,1,C
flying_swatter,"@xandrox this is India...
28 eur ≈ 2800 rupees
That thing costs atmost 700 - 800 rupees
Cheap iron handle and a round tank...
Source my dad has a business in plastic goods
This shit is cheap def atleast a third of what is advertised",,aWgPLG3,1,C
flying_swatter,"@flying_swatter just checked the website
It's basically made for uk people who may not realise how cheap this shit is...",,aWgPLG3,1,C
balexandrub,"I have seen a lot of scams and idiotic inventions ....but this ladies and gentlemen, is just stupid.

Why you ask? 
Because we have better and cheaper ways to transport water that doesn't require you to push/pull a piece of plastic everywhere.",,aWgPLG3,2,P
mellowout2001,@balexandrub enlighten us,,aWgPLG3,2,C
ronnzx,@mellowout2001 pumps and pipes,,aWgPLG3,2,C
dsafbf3444,"@mellowout2001 any container and a cart, or if you want it more advanced, pumps and pipes, yes.",,aWgPLG3,2,C
mellowout2001,"@ronnzx First of all....the nearest pump is miles away......no info about terrain but i doubt it is flat terrain so you need multiple pumps and multiple pipes. Which calls maintenance and knowledge. If they had it it would have been built a long time ago.

Same as in Europe, USA. Why are there still people withous gas for cooking/heating? Shitting in a septic tank?",,aWgPLG3,2,C
carlosmontanoss,@mellowout2001 how long you think roman aqueducts were? pipes can definitively go for miles..,,aWgPLG3,2,C
mellowout2001,"@carlosmontanoss yeah right, and the villagers have the skill and money to make that? Government doesn't give a shit about those villages. Something to do with the caste system.",,aWgPLG3,2,C
balexandrub,"@mellowout2001 or .... or ! Just take any container and a cart. This ....wonderful technology is available for everybody.

You don't need to push some shitty plastic container that will most likely brake after a few trips. And lets not forget ...more plastic waste.",,aWgPLG3,2,C
chingchong2017,"@carlosmontanoss Water mostly in lower areas --> they must use pump to pump to water tower to use pipe, which is much more costly and unstable because no electricity. 
A cart is a good idea because it can serve many other purposes. But I don't think that the donors did not think of that. We should not just without knowing the whole picture.",,aWgPLG3,2,C
mellowout2001,"@balexandrub Sure,and they have money for a cart. Why don't they all chip in and buy a watertruck? Or better yet, a helicopter, would even be quicker and more efficient.",,aWgPLG3,2,C
carlosmontanoss,"@mellowout2001 If ngos actually used their money to help the poor, they would be able to at least pass a pipe even if its not up to Western standards of quality.. we arent talking about a pipeline here.. Just a Well and a hand pump with a pipe that could push water a few miles to the village, using the terrain to help the hand pump.. its not that complicated when its in the middle of nowhere with almost no regulations..",,aWgPLG3,2,C
carlosmontanoss,@chingchong2017 in lower areas you can still use the terrain to keep the water where it was pumped even if it has to go up again......and with the solution we got here they didnt think most of anything..,,aWgPLG3,2,C
mellowout2001,"@carlosmontanoss And if we all shared wealth equally than they would have a house with running water and toilet....but no, India is as corrupt as can be and so are the NGO's",,aWgPLG3,2,C
carlosmontanoss,@mellowout2001 less than 5k of pipes and a 3k handpump so a less than 50k project  isnt asking for world peace...,,aWgPLG3,2,C
mellowout2001,@carlosmontanoss what don't you understand about villagers who don't even make 50k in their whole life?,,aWgPLG3,2,C
carlosmontanoss,@mellowout2001 what dont you understand that 50k for a ngo (or a couple of them) to put together with donations and a bit of help from that countrys government is nothing ?,,aWgPLG3,2,C
mellowout2001,@carlosmontanoss That's the problem. Goverment doesn't do shit and NGO's don't have the means to help 168 miljon Indians who don't have access to fresh water.,,aWgPLG3,2,C
carlosmontanoss,@mellowout2001 we arent talking about 168 million people.. we are talking about 50 people that they actively decided to help.. gotta build something solid somewhere and move from there before trying to help more people that there is in the whole of Russia..,,aWgPLG3,2,C
mellowout2001,"Nowhere in the clip it says it is about a specific village. The makers of that WOW wheel came with a solution that can help 168 million people (in India alone) that have no access to fresh water. You do the math how much money, time, labor it costs to help them all",,aWgPLG3,2,C
xandrox,"@mellowout2001 they don't make the wells - some other company makes the wells and this NGO just buys the wells, moves them to india and a team from there is going to various villages and donates them to women. I follow them on insta, crazy women are still carrying 5-10 liters on their head)",,aWgPLG3,2,C
carlosmontanoss,"@mellowout2001 and like i said, helping them all is useless.. it leads to solutions like these that will be good for about 6 months and then end up unusable..",,aWgPLG3,2,C
holyguide,"Im reading like wtf these ppl talking about, wtf india then relaised, i have bias that, i thought its africa lol. Didnt know that india is literally like africa maybe worse?",,aWgPLG3,2,C
ninja_leezard,@mellowout2001 why would anyone settle where there is no fresh water...and then have many kids still nowhere near water,,aWgPLG3,2,C
mellowout2001,"@ninja_leezard many kids means you calculate that some die. Many kids means they can help raise money. Many kids means that you are being taken care off when you are old.

No idea where you are from, but in the western world they also had big families to provide a 100 years ago..

Don't know if you have followed the news the last 20 years but fresh water is why wars are going to happening in the near future.",,aWgPLG3,2,C
indion_boi,"@mellowout2001 you are wasting your time explaining things, these. People have never left their home to travel and see how logical and economic world works.",,aWgPLG3,2,C
g9a9member,"@mellowout2001 instead of making those plastic, like 100 of them and only use them for 2-3 years due to weather conditions. We can fucking build a water system which leads to everyone and it can stand for decades",,aWgPLG3,2,C
mellowout2001,"@g9a9member ""We""??? I don't see you investing and worki go there.",,aWgPLG3,2,C
